"publisher","journal","firstName","lastName","title","institution","city","state","country","zip","journalURL","turkGenderScore","inferredGender","inferredGenderScore","X5YrImpactFactor","gender","field","probF","probM","probNA"
"EDP SCIENCES S A","esaim mathematical modelling and numerical analysis","Jean-Frederic","Gerbeau","managing","INRIA Paris-Rocquencourt","","","FR","","http://journals.cambridge.org/action/displayMoreInfo?jid=MZA&sessionId=9EAF275181007C2258D017C5AD3D4EF3.journals&type=eb",NA,"male",0.986573426573427,1.678,"male","APPLIED",0,1,0
"EDP SCIENCES S A","esaim mathematical modelling and numerical analysis","Eric","Cancès","editor","Ecole des Ponts ParisTech, Université Paris-Est","","","FR","","http://journals.cambridge.org/action/displayMoreInfo?jid=MZA&sessionId=9EAF275181007C2258D017C5AD3D4EF3.journals&type=eb",NA,"male",0.999513855128828,1.678,"male","APPLIED",0,1,0
"EDP SCIENCES S A","esaim mathematical modelling and numerical analysis","Pedro","Morin","editor","Universidad Nacional del Litoral and CONICET","","","AR","","http://journals.cambridge.org/action/displayMoreInfo?jid=MZA&sessionId=9EAF275181007C2258D017C5AD3D4EF3.journals&type=eb",NA,"male",0.98880122324159,1.678,"male","APPLIED",0,1,0
"EDP SCIENCES S A","esaim control optimisation and calculus of variations","Richard","Vinter","editor","Control and Power Group Electrical and Electronic Engineering Imperial College","Lomdon / London","","GB","SW7 2AZ","http://journals.cambridge.org/action/displayMoreInfo?jid=COV&type=eb",NA,"male",0.999543899657925,1.086,"male","APPLIED",0,1,0
"EDP SCIENCES S A","esaim control optimisation and calculus of variations","Frederic","Bonnans","other","INRIA-Futurs and CMAP, Ecole Polytechnique","Palaiseau","","FR","91128","http://journals.cambridge.org/action/displayMoreInfo?jid=COV&type=eb",NA,"male",0.986573426573427,1.086,"male","APPLIED",0,1,0
"EDP SCIENCES S A","esaim control optimisation and calculus of variations","Rodolphe","Sepulchre","editor","Department of Electrical Engineering and Computer Science, B28 Université de Liège / Department of Electrical Engineering and Computer Science, Université de Liège","Liege Sart-Tilman","","BE","4000","http://journals.cambridge.org/action/displayMoreInfo?jid=COV&type=eb",NA,"male",0.944444444444444,1.086,"male","APPLIED",0,1,0
"EDP SCIENCES S A","esaim control optimisation and calculus of variations","Ugo","Boscain","editor","CMAP, École Polytechnique,CNRS","Palaiseau / Paliseau","","FR","91128","http://journals.cambridge.org/action/displayMoreInfo?jid=COV&type=eb",NA,"male",0.940625,1.086,"male","APPLIED",0,1,0
"EDP SCIENCES S A","esaim control optimisation and calculus of variations","David","Kinderlehrer","editor","Carnegie Mellon University / Department of Mathematical Sciences Carnegie Mellon University","Pittsburgh","PA","US","15213","http://journals.cambridge.org/action/displayMoreInfo?jid=COV&type=eb",NA,"male",0.999841282437902,1.086,"male","APPLIED",0,1,0
"EDP SCIENCES S A","esaim control optimisation and calculus of variations","Emmanuel","Trelat","editor","Université Pierre et Marie Curie (Paris 6) et Institut Universitaire de France Laboratoire Jacques-Louis Lions / Université Pierre et Marie Curie et Institut Universitaire de France Laboratoire Jacques-Louis Lions","Paris","","FR","75252","http://journals.cambridge.org/action/displayMoreInfo?jid=COV&type=eb",NA,"male",0.997385620915033,1.086,"male","APPLIED",0,1,0
"EDP SCIENCES S A","esaim control optimisation and calculus of variations","Jin","Ma","editor","Mathematical Finance Program Dana and David Dornsife College of Letters Arts & Sciences Department of Mathematics / Mathematical Finance Program Dana and David Dornsife College of Letters Arts & Sciences Department of Mathematics University of Southern California","Los Angeles","CA","US","90089","http://journals.cambridge.org/action/displayMoreInfo?jid=COV&type=eb",-1,NA,NA,1.086,"male","APPLIED",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Nathan","Dunfield","editor","University of Illinois / University of Illinois at Urbana-Champaign","Urbana-Champaign","IL","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.998777506112469,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Duong","Phong","editor","Columbia University","","","US","","http://nyjm.albany.edu/edboard.htm",-1,NA,NA,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Peter","Ozsvath / Ozsváth","editor","Princeton University","","","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.999543066026959,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Christa","Deno","managing","College of Saint Rose","","","US","","http://nyjm.albany.edu/edboard.htm",NA,"female",0.993355481727575,NA,"female","PURE",0.833333333333333,0.166666666666667,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Michael","Hopkins","editor","Harvard University","Boston","MA","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.999820852740953,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Jerry L","Bona","editor","University of Illinois / University of Illinois at Chicago","Chicago","IL","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.978144927536232,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Yi-Zhi","Huang","editor","Rutgers University","","","US","","http://nyjm.albany.edu/edboard.htm",-0.866666666666667,NA,NA,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Jonathan M","Rosenberg","editor","University of Maryland","","MD","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.999460334592553,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Scott","McCullough","editor","University of Florida","","FL","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.999420961204401,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Benson","Farb","editor","University of Chicago / University of Iowa","","IA","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.947457627118644,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Brett D","Wick","editor","Washington University / Washington University - St. Louis","St. Louis","MS","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.988,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Cornelius","Greither","editor","Universitaet Muenchen","","","DE","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.936363636363636,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Paul S","Muhly","editor","University of Iowa","","IA","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.99966301600674,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Naichung Conan","Leung","editor","Chinese University of Hong Kon / Chinese University of Hong Kong","Hong Kong","","HK","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.856190476190476,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Douglas C","Ravenel","editor","University of Rochester","","","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.996747967479675,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Joseph H","Silverman","editor","Brown University","","","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.989115922417682,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Timothy","Kohl","other","Boston University / Boston University (Glimpse)","Boston","MA","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.997539975399754,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Brenda","Fallon","other","","","","","","http://nyjm.albany.edu/edboard.htm",NA,"female",0.988923076923077,NA,"female","PURE",0.833333333333333,0.166666666666667,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Igor","Rivin","editor","University of St Andrews / University of St. Andrews","","","GB","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.994269340974212,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Luis A","Caffarelli","editor","University of Texas at Austin","","","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.999507024895243,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Charles","Frohman","editor","University of Iowa","","","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.99889012208657,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","John","Randall","other","Rutgers University","","","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.989802717664821,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Birgit","Speh","editor","Cornell University","","","US","","http://nyjm.albany.edu/edboard.htm",NA,"female",0.984848484848485,NA,"female","PURE",0.833333333333333,0.166666666666667,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Mark","Steinberger","managing","University at Albany","Albany","NY","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.999676480103526,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Claude","LeBrun","editor","Stony Brook","","","US","","http://nyjm.albany.edu/edboard.htm",-1,NA,NA,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Laurence","Taylor","editor","University of Notre Dame","","","US","","http://nyjm.albany.edu/edboard.htm",-0.8,NA,NA,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Jesper","Grodal","editor","University of Copenhagen","","","DK","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.992395437262357,NA,"male","PURE",0,1,0
"ELECTRONIC JOURNALS PROJECT","new york journal of mathematics","Joseph","Rosenblatt","editor","Indiana University-Purdue University Indianapolis","","IN","US","","http://nyjm.albany.edu/edboard.htm",NA,"male",0.989115922417682,NA,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","B / B","Malgrange","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.6,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","A / A","Wiles","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.8,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","E / E","Bombieri","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.933333333333333,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","G / G","Lebeau","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.533333333333333,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","H / H","Jacquet","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.8,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","M / M","Gromov","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.8,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","C-M","Marle","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.2,NA,NA,0.525,"male","PURE",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","comptes rendus mathematique","L / L","Nirenberg","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.8,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","J-Y","Girard","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.8,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","M / M","Talagrand","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.933333333333333,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","P / P","Deligne","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-1,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","L / L","Carleson","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.6,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","L / L","Fadeev","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.6,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","A / A","Bensoussan","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.733333333333333,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","G / G","Bricogne","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.333333333333333,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","M / M","Berger","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.2,NA,NA,0.525,"male","PURE",0.0666666666666667,0.766666666666667,0.166666666666667
"ELSEVIER","comptes rendus mathematique","M / M","Yor","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-1,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","J / J","Tate","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.666666666666667,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","J-M","Bony","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.8,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","J / J","Bourgain","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.866666666666667,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","P / P","Lax","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.733333333333333,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","M / M","Atiyah","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-1,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","P / P","Deheuvels","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.8,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","J / J","Palis","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.733333333333333,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","J-M","Fontaine","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-1,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","S / S","Donaldson","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-0.533333333333333,NA,NA,0.525,"male","PURE",0,1,0
"ELSEVIER","comptes rendus mathematique","E / E","Ghys","editor","","","","","","http://www.journals.elsevier.com/comptes-rendus-mathematique/editorial-board/",-1,NA,NA,0.525,"male","PURE",0,1,0
